"id","countyfips","placefips","municipalityname","year","totalpopulation","countyplace"
13992,117,70525,"Silverthorne",2011,3893,"11770525"
13993,117,70525,"Silverthorne",2012,3948,"11770525"
13994,117,70525,"Silverthorne",2013,4013,"11770525"
13995,117,70525,"Silverthorne",2014,4206,"11770525"
13996,117,70525,"Silverthorne",2015,4340,"11770525"
13997,117,70525,"Silverthorne",2016,4402,"11770525"
13998,117,99990,"Summit Unincorp. Area",1980,5253,"11799990"
13999,117,99990,"Summit Unincorp. Area",1981,5476,"11799990"
14000,117,99990,"Summit Unincorp. Area",1982,5965,"11799990"
14001,117,99990,"Summit Unincorp. Area",1983,6065,"11799990"
14002,117,99990,"Summit Unincorp. Area",1984,6993,"11799990"
14003,117,99990,"Summit Unincorp. Area",1985,7448,"11799990"
14004,117,99990,"Summit Unincorp. Area",1986,7631,"11799990"
15662,123,,"Keota (Dis)",1998,,"123000"
14005,117,99990,"Summit Unincorp. Area",1987,7044,"11799990"
14006,117,99990,"Summit Unincorp. Area",1988,7022,"11799990"
14007,117,99990,"Summit Unincorp. Area",1989,7097,"11799990"
14008,117,99990,"Summit Unincorp. Area",1990,7174,"11799990"
14009,117,99990,"Summit Unincorp. Area",1991,7601,"11799990"
14010,117,99990,"Summit Unincorp. Area",1992,7897,"11799990"
14011,117,99990,"Summit Unincorp. Area",1993,8733,"11799990"
14012,117,99990,"Summit Unincorp. Area",1994,9825,"11799990"
14013,117,99990,"Summit Unincorp. Area",1995,10265,"11799990"
14014,117,99990,"Summit Unincorp. Area",1996,10902,"11799990"
14015,117,99990,"Summit Unincorp. Area",1997,11634,"11799990"
14016,117,99990,"Summit Unincorp. Area",1998,12338,"11799990"
14017,117,99990,"Summit Unincorp. Area",1999,13260,"11799990"
14018,117,99990,"Summit Unincorp. Area",2000,14784,"11799990"
14019,117,99990,"Summit Unincorp. Area",2001,15216,"11799990"
14020,117,99990,"Summit Unincorp. Area",2002,15271,"11799990"
14021,117,99990,"Summit Unincorp. Area",2003,15274,"11799990"
14022,117,99990,"Summit Unincorp. Area",2004,15235,"11799990"
14023,117,99990,"Summit Unincorp. Area",2005,15138,"11799990"
14024,117,99990,"Summit Unincorp. Area",2006,15188,"11799990"
14025,117,99990,"Summit Unincorp. Area",2007,15268,"11799990"
14026,117,99990,"Summit Unincorp. Area",2008,15369,"11799990"
14027,117,99990,"Summit Unincorp. Area",2009,15411,"11799990"
14028,117,99990,"Unincorp. Area",2010,15099,"11799990"
14029,117,99990,"Unincorp. Area",2011,14997,"11799990"
14030,117,99990,"Unincorp. Area",2012,15096,"11799990"
14031,117,99990,"Unincorp. Area",2013,15282,"11799990"
14032,117,99990,"Unincorp. Area",2014,15494,"11799990"
14033,117,99990,"Unincorp. Area",2015,15819,"11799990"
14034,117,99990,"Unincorp. Area",2016,16057,"11799990"
14035,119,0,"Teller",1980,8034,"11900000"
14036,119,0,"Teller",1981,8635,"11900000"
14037,119,0,"Teller",1982,9314,"11900000"
14038,119,0,"Teller",1983,10172,"11900000"
14039,119,0,"Teller",1984,10864,"11900000"
14040,119,0,"Teller",1985,11305,"11900000"
14041,119,0,"Teller",1986,11800,"11900000"
14042,119,0,"Teller",1987,12458,"11900000"
14043,119,0,"Teller",1988,12477,"11900000"
14044,119,0,"Teller",1989,12474,"11900000"
14045,119,0,"Teller",1990,12468,"11900000"
14046,119,0,"Teller",1991,12712,"11900000"
14047,119,0,"Teller",1992,13670,"11900000"
14048,119,0,"Teller",1993,14735,"11900000"
14049,119,0,"Teller",1994,15790,"11900000"
14050,119,0,"Teller",1995,16981,"11900000"
14051,119,0,"Teller",1996,18135,"11900000"
14052,119,0,"Teller",1997,19066,"11900000"
14053,119,0,"Teller",1998,19672,"11900000"
14054,119,0,"Teller",1999,20179,"11900000"
14055,119,0,"Teller",2000,21068,"11900000"
14056,119,0,"Teller",2001,21738,"11900000"
14057,119,0,"Teller",2002,21989,"11900000"
14058,119,0,"Teller",2003,22218,"11900000"
14059,119,0,"Teller",2004,22218,"11900000"
14060,119,0,"Teller",2005,22505,"11900000"
14061,119,0,"Teller",2006,22791,"11900000"
14062,119,0,"Teller",2007,23164,"11900000"
14063,119,0,"Teller",2008,23102,"11900000"
14064,119,0,"Teller",2009,23205,"11900000"
14065,119,0,"Teller",2010,23441,"11900000"
14066,119,0,"Teller",2011,23294,"11900000"
14067,119,0,"Teller",2012,23349,"11900000"
14068,119,0,"Teller",2013,23271,"11900000"
14069,119,0,"Teller",2014,23402,"11900000"
14070,119,0,"Teller",2015,23431,"11900000"
14071,119,0,"TELLER COUNTY",2016,24154,"11900000"
14072,119,18530,"Cripple Creek",1980,655,"11918530"
14073,119,18530,"Cripple Creek",1981,678,"11918530"
14074,119,18530,"Cripple Creek",1982,707,"11918530"
14075,119,18530,"Cripple Creek",1983,714,"11918530"
14076,119,18530,"Cripple Creek",1984,690,"11918530"
14077,119,18530,"Cripple Creek",1985,681,"11918530"
14078,119,18530,"Cripple Creek",1986,670,"11918530"
14079,119,18530,"Cripple Creek",1987,665,"11918530"
14080,119,18530,"Cripple Creek",1988,630,"11918530"
14081,119,18530,"Cripple Creek",1989,605,"11918530"
14082,119,18530,"Cripple Creek",1990,584,"11918530"
14083,119,18530,"Cripple Creek",1991,578,"11918530"
14084,119,18530,"Cripple Creek",1992,607,"11918530"
14085,119,18530,"Cripple Creek",1993,615,"11918530"
14086,119,18530,"Cripple Creek",1994,857,"11918530"
14087,119,18530,"Cripple Creek",1995,868,"11918530"
14088,119,18530,"Cripple Creek",1996,898,"11918530"
14089,119,18530,"Cripple Creek",1997,1232,"11918530"
14090,119,18530,"Cripple Creek",1998,1192,"11918530"
14091,119,18530,"Cripple Creek",1999,1148,"11918530"
14092,119,18530,"Cripple Creek",2000,1115,"11918530"
14093,119,18530,"Cripple Creek",2001,1134,"11918530"
14094,119,18530,"Cripple Creek",2002,1135,"11918530"
14095,119,18530,"Cripple Creek",2003,1143,"11918530"
14096,119,18530,"Cripple Creek",2004,1127,"11918530"
14097,119,18530,"Cripple Creek",2005,1126,"11918530"
14098,119,18530,"Cripple Creek",2006,1141,"11918530"
14099,119,18530,"Cripple Creek",2007,1161,"11918530"
14100,119,18530,"Cripple Creek",2008,1155,"11918530"
14101,119,18530,"Cripple Creek",2009,1173,"11918530"
14102,119,18530,"Cripple Creek",2010,1193,"11918530"
14103,119,18530,"Cripple Creek",2011,1186,"11918530"
14104,119,18530,"Cripple Creek",2012,1185,"11918530"
14105,119,18530,"Cripple Creek",2013,1175,"11918530"
14106,119,18530,"Cripple Creek",2014,1022,"11918530"
14107,119,18530,"Cripple Creek",2015,1002,"11918530"
14108,119,18530,"Cripple Creek",2016,1158,"11918530"
14109,119,32650,"Green Mtn. Falls(part)",1980,18,"11932650"
14110,119,32650,"Green Mtn. Falls(part)",1981,20,"11932650"
14111,119,32650,"Green Mtn. Falls(part)",1982,19,"11932650"
14112,119,32650,"Green Mtn. Falls(part)",1983,20,"11932650"
14113,119,32650,"Green Mtn. Falls(part)",1984,21,"11932650"
14114,119,32650,"Green Mtn. Falls(part)",1985,21,"11932650"
14115,119,32650,"Green Mtn. Falls(part)",1986,23,"11932650"
14116,119,32650,"Green Mtn. Falls(part)",1987,25,"11932650"
14117,119,32650,"Green Mtn. Falls(part)",1988,26,"11932650"
14118,119,32650,"Green Mtn. Falls(part)",1989,28,"11932650"
14119,119,32650,"Green Mtn. Falls(part)",1990,29,"11932650"
14120,119,32650,"Green Mtn. Falls(part)",1991,29,"11932650"
14121,119,32650,"Green Mtn. Falls(part)",1992,31,"11932650"
14122,119,32650,"Green Mtn. Falls(part)",1993,32,"11932650"
14123,119,32650,"Green Mtn. Falls(part)",1994,38,"11932650"
14124,119,32650,"Green Mtn. Falls(part)",1995,41,"11932650"
14125,119,32650,"Green Mtn. Falls(part)",1996,43,"11932650"
14126,119,32650,"Green Mtn. Falls(part)",1997,45,"11932650"
14127,119,32650,"Green Mtn. Falls(part)",1998,46,"11932650"
14128,119,32650,"Green Mtn. Falls(part)",1999,46,"11932650"
14129,119,32650,"Green Mtn. Falls(part)",2000,46,"11932650"
14130,119,32650,"Green Mtn. Falls(part)",2001,43,"11932650"
14131,119,32650,"Green Mtn. Falls(part)",2002,42,"11932650"
14132,119,32650,"Green Mtn. Falls(part)",2003,41,"11932650"
14133,119,32650,"Green Mtn. Falls(part)",2004,37,"11932650"
14134,119,32650,"Green Mtn. Falls(part)",2005,36,"11932650"
14135,119,32650,"Green Mtn. Falls(part)",2006,34,"11932650"
14136,119,32650,"Green Mtn. Falls(part)",2007,32,"11932650"
14137,119,32650,"Green Mtn. Falls(part)",2008,31,"11932650"
14138,119,32650,"Green Mtn. Falls(part)",2009,29,"11932650"
14139,119,32650,"Green Mtn. Falls (Part)",2010,28,"11932650"
14140,119,32650,"Green Mtn. Falls (Part)",2011,28,"11932650"
14141,119,32650,"Green Mtn. Falls (Part)",2012,28,"11932650"
14142,119,32650,"Green Mtn. Falls (Part)",2013,28,"11932650"
14143,119,32650,"Green Mtn. Falls (Part)",2014,24,"11932650"
14144,119,32650,"Green Mtn. Falls (Part)",2015,24,"11932650"
14145,119,32650,"Green Mtn. Falls (Part)",2016,27,"11932650"
14146,119,80865,"Victor",1980,265,"11980865"
14147,119,80865,"Victor",1981,272,"11980865"
14148,119,80865,"Victor",1982,280,"11980865"
14149,119,80865,"Victor",1983,277,"11980865"
14150,119,80865,"Victor",1984,264,"11980865"
14151,119,80865,"Victor",1985,257,"11980865"
14152,119,80865,"Victor",1986,256,"11980865"
14153,119,80865,"Victor",1987,281,"11980865"
14154,119,80865,"Victor",1988,268,"11980865"
14155,119,80865,"Victor",1989,262,"11980865"
14156,119,80865,"Victor",1990,258,"11980865"
14157,119,80865,"Victor",1991,264,"11980865"
14158,119,80865,"Victor",1992,284,"11980865"
14159,119,80865,"Victor",1993,306,"11980865"
14160,119,80865,"Victor",1994,365,"11980865"
14161,119,80865,"Victor",1995,393,"11980865"
14162,119,80865,"Victor",1996,421,"11980865"
14163,119,80865,"Victor",1997,419,"11980865"
14164,119,80865,"Victor",1998,448,"11980865"
14165,119,80865,"Victor",1999,446,"11980865"
14166,119,80865,"Victor",2000,442,"11980865"
14167,119,80865,"Victor",2001,433,"11980865"
14168,119,80865,"Victor",2002,426,"11980865"
14169,119,80865,"Victor",2003,419,"11980865"
14170,119,80865,"Victor",2004,411,"11980865"
14171,119,80865,"Victor",2005,409,"11980865"
14172,119,80865,"Victor",2006,409,"11980865"
14173,119,80865,"Victor",2007,412,"11980865"
14174,119,80865,"Victor",2008,405,"11980865"
14175,119,80865,"Victor",2009,401,"11980865"
14176,119,80865,"Victor",2010,398,"11980865"
14177,119,80865,"Victor",2011,395,"11980865"
14178,119,80865,"Victor",2012,395,"11980865"
14179,119,80865,"Victor",2013,391,"11980865"
14180,119,80865,"Victor",2014,370,"11980865"
14181,119,80865,"Victor",2015,363,"11980865"
14182,119,80865,"Victor",2016,417,"11980865"
14183,119,86090,"Woodland Park",1980,2634,"11986090"
14184,119,86090,"Woodland Park",1981,2787,"11986090"
14185,119,86090,"Woodland Park",1982,2948,"11986090"
14186,119,86090,"Woodland Park",1983,3241,"11986090"
14187,119,86090,"Woodland Park",1984,3665,"11986090"
14188,119,86090,"Woodland Park",1985,3960,"11986090"
14189,119,86090,"Woodland Park",1986,4195,"11986090"
14190,119,86090,"Woodland Park",1987,4506,"11986090"
14191,119,86090,"Woodland Park",1988,4600,"11986090"
14192,119,86090,"Woodland Park",1989,4615,"11986090"
14193,119,86090,"Woodland Park",1990,4610,"11986090"
14194,119,86090,"Woodland Park",1991,4646,"11986090"
14195,119,86090,"Woodland Park",1992,4945,"11986090"
14196,119,86090,"Woodland Park",1993,5069,"11986090"
14197,119,86090,"Woodland Park",1994,5142,"11986090"
14198,119,86090,"Woodland Park",1995,5537,"11986090"
14199,119,86090,"Woodland Park",1996,5931,"11986090"
14200,119,86090,"Woodland Park",1997,6061,"11986090"
14201,119,86090,"Woodland Park",1998,6343,"11986090"
14202,119,86090,"Woodland Park",1999,6444,"11986090"
14203,119,86090,"Woodland Park",2000,6853,"11986090"
14204,119,86090,"Woodland Park",2001,7004,"11986090"
14205,119,86090,"Woodland Park",2002,7086,"11986090"
14206,119,86090,"Woodland Park",2003,7011,"11986090"
14207,119,86090,"Woodland Park",2004,7078,"11986090"
14208,119,86090,"Woodland Park",2005,7200,"11986090"
14209,119,86090,"Woodland Park",2006,7210,"11986090"
14210,119,86090,"Woodland Park",2007,7224,"11986090"
14211,119,86090,"Woodland Park",2008,7189,"11986090"
14212,119,86090,"Woodland Park",2009,7175,"11986090"
14213,119,86090,"Woodland Park",2010,7229,"11986090"
14214,119,86090,"Woodland Park",2011,7174,"11986090"
14215,119,86090,"Woodland Park",2012,7177,"11986090"
14216,119,86090,"Woodland Park",2013,7140,"11986090"
14217,119,86090,"Woodland Park",2014,7452,"11986090"
14218,119,86090,"Woodland Park",2015,8525,"11986090"
14219,119,86090,"Woodland Park",2016,8600,"11986090"
14220,119,99990,"Teller Unincorp. Area",1980,4462,"11999990"
14221,119,99990,"Teller Unincorp. Area",1981,4878,"11999990"
14222,119,99990,"Teller Unincorp. Area",1982,5360,"11999990"
14223,119,99990,"Teller Unincorp. Area",1983,5920,"11999990"
14224,119,99990,"Teller Unincorp. Area",1984,6224,"11999990"
14225,119,99990,"Teller Unincorp. Area",1985,6386,"11999990"
14226,119,99990,"Teller Unincorp. Area",1986,6656,"11999990"
14227,119,99990,"Teller Unincorp. Area",1987,6981,"11999990"
14228,119,99990,"Teller Unincorp. Area",1988,6953,"11999990"
14229,119,99990,"Teller Unincorp. Area",1989,6964,"11999990"
14230,119,99990,"Teller Unincorp. Area",1990,6987,"11999990"
14231,119,99990,"Teller Unincorp. Area",1991,7195,"11999990"
14232,119,99990,"Teller Unincorp. Area",1992,7803,"11999990"
14233,119,99990,"Teller Unincorp. Area",1993,8713,"11999990"
14234,119,99990,"Teller Unincorp. Area",1994,9388,"11999990"
14235,119,99990,"Teller Unincorp. Area",1995,10142,"11999990"
14236,119,99990,"Teller Unincorp. Area",1996,10842,"11999990"
14237,119,99990,"Teller Unincorp. Area",1997,11309,"11999990"
14238,119,99990,"Teller Unincorp. Area",1998,11643,"11999990"
14239,119,99990,"Teller Unincorp. Area",1999,12095,"11999990"
14240,119,99990,"Teller Unincorp. Area",2000,12612,"11999990"
14241,119,99990,"Teller Unincorp. Area",2001,13124,"11999990"
14242,119,99990,"Teller Unincorp. Area",2002,13300,"11999990"
14243,119,99990,"Teller Unincorp. Area",2003,13604,"11999990"
14244,119,99990,"Teller Unincorp. Area",2004,13565,"11999990"
14245,119,99990,"Teller Unincorp. Area",2005,13734,"11999990"
14246,119,99990,"Teller Unincorp. Area",2006,13997,"11999990"
14247,119,99990,"Teller Unincorp. Area",2007,14335,"11999990"
14248,119,99990,"Teller Unincorp. Area",2008,14322,"11999990"
14249,119,99990,"Teller Unincorp. Area",2009,14427,"11999990"
14250,119,99990,"Unincorp. Area",2010,14593,"11999990"
14251,119,99990,"Unincorp. Area",2011,14511,"11999990"
14252,119,99990,"Unincorp. Area",2012,14564,"11999990"
14253,119,99990,"Unincorp. Area",2013,14537,"11999990"
14254,119,99990,"Unincorp. Area",2014,14534,"11999990"
14255,119,99990,"Unincorp. Area",2015,13517,"11999990"
14256,119,99990,"Unincorp. Area",2016,13952,"11999990"
14257,121,0,"Washington",1980,5304,"12100000"
14258,121,0,"Washington",1981,5217,"12100000"
14259,121,0,"Washington",1982,5392,"12100000"
14260,121,0,"Washington",1983,5570,"12100000"
14261,121,0,"Washington",1984,5531,"12100000"
14262,121,0,"Washington",1985,5396,"12100000"
14263,121,0,"Washington",1986,5194,"12100000"
14264,121,0,"Washington",1987,5187,"12100000"
14265,121,0,"Washington",1988,5142,"12100000"
14266,121,0,"Washington",1989,4951,"12100000"
14267,121,0,"Washington",1990,4812,"12100000"
14268,121,0,"Washington",1991,4783,"12100000"
14269,121,0,"Washington",1992,4886,"12100000"
14270,121,0,"Washington",1993,5144,"12100000"
14271,121,0,"Washington",1994,5221,"12100000"
14272,121,0,"Washington",1995,5236,"12100000"
14273,121,0,"Washington",1996,5221,"12100000"
14274,121,0,"Washington",1997,5210,"12100000"
14275,121,0,"Washington",1998,5155,"12100000"
14276,121,0,"Washington",1999,5024,"12100000"
14277,121,0,"Washington",2000,4936,"12100000"
14278,121,0,"Washington",2001,4899,"12100000"
14279,121,0,"Washington",2002,5259,"12100000"
14280,121,0,"Washington",2003,5140,"12100000"
14281,121,0,"Washington",2004,5060,"12100000"
14282,121,0,"Washington",2005,4995,"12100000"
14283,121,0,"Washington",2006,4981,"12100000"
14284,121,0,"Washington",2007,4927,"12100000"
14285,121,0,"Washington",2008,4802,"12100000"
14286,121,0,"Washington",2009,4777,"12100000"
14287,121,0,"Washington",2010,4815,"12100000"
14288,121,0,"Washington",2011,4789,"12100000"
14289,121,0,"Washington",2012,4716,"12100000"
14290,121,0,"Washington",2013,4765,"12100000"
14291,121,0,"Washington",2014,4772,"12100000"
14292,121,0,"Washington",2015,4834,"12100000"
14293,121,0,"WASHINGTON COUNTY",2016,4875,"12100000"
14294,121,925,"Akron",1980,1716,"12100925"
14295,121,925,"Akron",1981,1723,"12100925"
14296,121,925,"Akron",1982,1825,"12100925"
14297,121,925,"Akron",1983,1868,"12100925"
14298,121,925,"Akron",1984,1839,"12100925"
14299,121,925,"Akron",1985,1803,"12100925"
14300,121,925,"Akron",1986,1739,"12100925"
14301,121,925,"Akron",1987,1734,"12100925"
14302,121,925,"Akron",1988,1715,"12100925"
14303,121,925,"Akron",1989,1644,"12100925"
14304,121,925,"Akron",1990,1599,"12100925"
14305,121,925,"Akron",1991,1601,"12100925"
14306,121,925,"Akron",1992,1643,"12100925"
14307,121,925,"Akron",1993,1739,"12100925"
14308,121,925,"Akron",1994,1765,"12100925"
14309,121,925,"Akron",1995,1778,"12100925"
14310,121,925,"Akron",1996,1778,"12100925"
14311,121,925,"Akron",1997,1788,"12100925"
14312,121,925,"Akron",1998,1778,"12100925"
14313,121,925,"Akron",1999,1740,"12100925"
14314,121,925,"Akron",2000,1729,"12100925"
14315,121,925,"Akron",2001,1714,"12100925"
14316,121,925,"Akron",2002,1898,"12100925"
14317,121,925,"Akron",2003,1843,"12100925"
14318,121,925,"Akron",2004,1843,"12100925"
14319,121,925,"Akron",2005,1815,"12100925"
14320,121,925,"Akron",2006,1803,"12100925"
14321,121,925,"Akron",2007,1778,"12100925"
14322,121,925,"Akron",2008,1730,"12100925"
14323,121,925,"Akron",2009,1718,"12100925"
14324,121,925,"Akron",2010,1703,"12100925"
14325,121,925,"Akron",2011,1693,"12100925"
14326,121,925,"Akron",2012,1670,"12100925"
14327,121,925,"Akron",2013,1685,"12100925"
14328,121,925,"Akron",2014,1686,"12100925"
14329,121,925,"Akron",2015,1707,"12100925"
14330,121,925,"Akron",2016,1720,"12100925"
14331,121,56365,"Otis",1980,534,"12156365"
14332,121,56365,"Otis",1981,514,"12156365"
14333,121,56365,"Otis",1982,521,"12156365"
14334,121,56365,"Otis",1983,547,"12156365"
14335,121,56365,"Otis",1984,553,"12156365"
14336,121,56365,"Otis",1985,538,"12156365"
14337,121,56365,"Otis",1986,511,"12156365"
14338,121,56365,"Otis",1987,503,"12156365"
14339,121,56365,"Otis",1988,494,"12156365"
14340,121,56365,"Otis",1989,471,"12156365"
14341,121,56365,"Otis",1990,451,"12156365"
14342,121,56365,"Otis",1991,456,"12156365"
14343,121,56365,"Otis",1992,472,"12156365"
14344,121,56365,"Otis",1993,506,"12156365"
14345,121,56365,"Otis",1994,520,"12156365"
14346,121,56365,"Otis",1995,529,"12156365"
14347,121,56365,"Otis",1996,536,"12156365"
14348,121,56365,"Otis",1997,543,"12156365"
14349,121,56365,"Otis",1998,545,"12156365"
14350,121,56365,"Otis",1999,539,"12156365"
14351,121,56365,"Otis",2000,534,"12156365"
14352,121,56365,"Otis",2001,525,"12156365"
14353,121,56365,"Otis",2002,549,"12156365"
14354,121,56365,"Otis",2003,533,"12156365"
14355,121,56365,"Otis",2004,517,"12156365"
14356,121,56365,"Otis",2005,508,"12156365"
14357,121,56365,"Otis",2006,502,"12156365"
14358,121,56365,"Otis",2007,494,"12156365"
14359,121,56365,"Otis",2008,478,"12156365"
14360,121,56365,"Otis",2009,470,"12156365"
14361,121,56365,"Otis",2010,475,"12156365"
14362,121,56365,"Otis",2011,473,"12156365"
14363,121,56365,"Otis",2012,465,"12156365"
14364,121,56365,"Otis",2013,470,"12156365"
14365,121,56365,"Otis",2014,471,"12156365"
14366,121,56365,"Otis",2015,476,"12156365"
14367,121,56365,"Otis",2016,481,"12156365"
14368,121,99990,"Washington Unincorp. Area",1980,3054,"12199990"
14369,121,99990,"Washington Unincorp. Area",1981,2980,"12199990"
14370,121,99990,"Washington Unincorp. Area",1982,3046,"12199990"
14371,121,99990,"Washington Unincorp. Area",1983,3155,"12199990"
14372,121,99990,"Washington Unincorp. Area",1984,3139,"12199990"
14373,121,99990,"Washington Unincorp. Area",1985,3055,"12199990"
14374,121,99990,"Washington Unincorp. Area",1986,2944,"12199990"
14375,121,99990,"Washington Unincorp. Area",1987,2950,"12199990"
14376,121,99990,"Washington Unincorp. Area",1988,2933,"12199990"
14377,121,99990,"Washington Unincorp. Area",1989,2836,"12199990"
14378,121,99990,"Washington Unincorp. Area",1990,2762,"12199990"
14379,121,99990,"Washington Unincorp. Area",1991,2726,"12199990"
14380,121,99990,"Washington Unincorp. Area",1992,2771,"12199990"
